"pathway","cell_type","outdegree","indegree","flowbet","info"
"THBS","Monocytes",0.000618676229000355,2.49720582013836e-05,5.63587314144294e-05,0.115836728542115
"THBS","Myeloid (Mac/DC)",0,6.1774688394114e-05,0,0.0778558110816138
"THBS","NK cells",0,5.32735238026761e-05,0,0.0743136029036026
"THBS","PDC/Plasma cells",0,2.42128108961907e-06,0,0.0108213137436383
"THBS","Pericytes",0.000233572803073261,0,0,0.114476016658957
"THBS","TNK cells",0,0,0,0
"THBS","Tregs",0,0,0,0
"CXCL","B cells",0,2.34039354569365e-05,0,0.0922172617304345
"CXCL","Basal epithelial",0,8.90728194215363e-06,0,0.0511702216884097
"CXCL","CD4 T cells (Th)",0,0.000104681942713198,0,0.149941214023655
"CXCL","CD8 T cells (CTL)",0,0.000484381056075427,0,0.173128389920702
"CXCL","Endothelial cells",0,6.18082105562336e-06,0,0.0389189492216027
"CXCL","Epithelial cells",0,1.2094728309993e-05,0,0.0630905943652146
"CXCL","Fibroblasts",0.000487757675762637,3.74827068199003e-06,0,0.183009056862466
"CXCL","Mast cells",0,0,0,0
"CXCL","Monocytes",2.2374997097119e-05,1.02853989361114e-05,1.02853989361114e-05,0.0877836452862547
"CXCL","Myeloid (Mac/DC)",0.00028294120977332,4.57515919416617e-05,4.57515919416617e-05,0.160740666901261
"CXCL","NK cells",0,2.52226576210357e-05,0,0
"CXCL","PDC/Plasma cells",0,1.45204990990361e-06,0,0
"CXCL","Pericytes",0,5.2479619660187e-06,0,0
"CXCL","TNK cells",0,4.23752097561831e-05,0,0
"CXCL","Tregs",0,1.93409762668412e-05,0,0
"SELE","B cells",0,1.80899655166051e-05,0,0.0884675890573313
"SELE","Basal epithelial",0,1.54970624697132e-05,0,0.0788473597791153
"SELE","CD4 T cells (Th)",0,0.000221167490066199,0,0.26774217911938
"SELE","CD8 T cells (CTL)",0,0.000131144270932709,0,0.238223299160981
"SELE","Endothelial cells",0.000773442769451169,0,0,0.326719572883192
"SELE","Epithelial cells",0,3.05045591903833e-05,0,0
"SELE","Fibroblasts",0,4.98582791170621e-06,0,0
"SELE","Mast cells",0,5.59214576203569e-05,0,0
"SELE","Monocytes",0,5.6087488498294e-05,0,0
"SELE","Myeloid (Mac/DC)",0,3.24348532569978e-05,0,0
"SELE","NK cells",0,2.54010135848569e-05,0,0
"SELE","PDC/Plasma cells",0,7.11761556516765e-07,0,0
"SELE","Pericytes",0,2.37424287276726e-05,0,0
