"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","condition"
"Epithelial cells","Endothelial cells","GDF15","TGFBR2",0.000197042816591758,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350","tumor_LG"
"Fibroblasts","Fibroblasts","FGF7","FGFR1",8.29483999542168e-07,0,"FGF7_FGFR1","FGF7 - FGFR1","FGF","Secreted Signaling","PMC: 4393358","tumor_LG"
"Pericytes","Fibroblasts","PDGFA","PDGFRA",1.99170299892134e-06,0,"PDGFA_PDGFRA","PDGFA - PDGFRA","PDGF","Secreted Signaling","PMID: 15207812","tumor_LG"
"Pericytes","Fibroblasts","PDGFA","PDGFRB",1.22487349087505e-06,0,"PDGFA_PDGFRB","PDGFA - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812","tumor_LG"
"Pericytes","Pericytes","PDGFA","PDGFRB",2.68310591388214e-05,0,"PDGFA_PDGFRB","PDGFA - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812","tumor_LG"
"Epithelial cells","Endothelial cells","VEGFA","FLT1",8.69225336071977e-06,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Mast cells","Endothelial cells","VEGFA","FLT1",1.35260377743996e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Monocytes","Endothelial cells","VEGFA","FLT1",1.19253399482181e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Myeloid (Mac/DC)","Endothelial cells","VEGFA","FLT1",2.20520637003547e-05,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Epithelial cells","Endothelial cells","VEGFA","KDR",5.97818812164361e-06,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Mast cells","Endothelial cells","VEGFA","KDR",9.31601881990532e-06,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Monocytes","Endothelial cells","VEGFA","KDR",8.2110258010846e-06,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Myeloid (Mac/DC)","Endothelial cells","VEGFA","KDR",1.51742937193106e-05,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Pericytes","Endothelial cells","PGF","FLT1",6.43800531342533e-05,0,"PGF_VEGFR1","PGF - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","tumor_LG"
"Epithelial cells","Endothelial cells","VEGFA","FLT1_KDR",7.39088689835063e-06,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338","tumor_LG"
"Mast cells","Endothelial cells","VEGFA","FLT1_KDR",1.15088830201548e-05,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338","tumor_LG"
"Monocytes","Endothelial cells","VEGFA","FLT1_KDR",1.01454091060877e-05,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338","tumor_LG"
"Myeloid (Mac/DC)","Endothelial cells","VEGFA","FLT1_KDR",1.87551211253665e-05,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338","tumor_LG"
"Monocytes","CD4 T cells (Th)","CCL20","CCR6",2.24477934675697e-05,0,"CCL20_CCR6","CCL20 - CCR6","CCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","B cells","CXCL12","CXCR4",2.34039354569365e-05,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Basal epithelial","CXCL12","CXCR4",8.90728194215363e-06,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","CD4 T cells (Th)","CXCL12","CXCR4",0.000104681942713198,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","CD8 T cells (CTL)","CXCL12","CXCR4",0.000179064849204988,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Endothelial cells","CXCL12","CXCR4",6.18082105562336e-06,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Epithelial cells","CXCL12","CXCR4",1.2094728309993e-05,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Fibroblasts","CXCL12","CXCR4",3.74827068199003e-06,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Monocytes","CXCL12","CXCR4",1.02853989361114e-05,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Myeloid (Mac/DC)","CXCL12","CXCR4",4.57515919416617e-05,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","NK cells","CXCL12","CXCR4",2.52226576210357e-05,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","PDC/Plasma cells","CXCL12","CXCR4",1.45204990990361e-06,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Pericytes","CXCL12","CXCR4",5.2479619660187e-06,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","TNK cells","CXCL12","CXCR4",4.23752097561831e-05,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Fibroblasts","Tregs","CXCL12","CXCR4",1.93409762668412e-05,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Monocytes","CD8 T cells (CTL)","CXCL16","CXCR6",2.2374997097119e-05,0,"CXCL16_CXCR6","CXCL16 - CXCR6","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Myeloid (Mac/DC)","CD8 T cells (CTL)","CXCL16","CXCR6",0.00028294120977332,0,"CXCL16_CXCR6","CXCL16 - CXCR6","CXCL","Secreted Signaling","KEGG: hsa04060","tumor_LG"
"Basal epithelial","B cells","MIF","CD74_CXCR4",0.00015658687265145,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD4 T cells (Th)","B cells","MIF","CD74_CXCR4",0.000274160860167692,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD8 T cells (CTL)","B cells","MIF","CD74_CXCR4",0.000458260929964234,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Endothelial cells","B cells","MIF","CD74_CXCR4",0.000157965683970086,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","B cells","MIF","CD74_CXCR4",0.000397634954408371,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","B cells","MIF","CD74_CXCR4",6.23522171406865e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Mast cells","B cells","MIF","CD74_CXCR4",4.76988332075673e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Monocytes","B cells","MIF","CD74_CXCR4",4.23619702562755e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Myeloid (Mac/DC)","B cells","MIF","CD74_CXCR4",0.000106824005879882,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"NK cells","B cells","MIF","CD74_CXCR4",7.95234710592066e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"PDC/Plasma cells","B cells","MIF","CD74_CXCR4",4.33507105691546e-06,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","B cells","MIF","CD74_CXCR4",0.000255277047293642,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"TNK cells","B cells","MIF","CD74_CXCR4",0.000113562588590752,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Tregs","B cells","MIF","CD74_CXCR4",7.11582982192793e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","Basal epithelial","MIF","CD74_CXCR4",6.06083129799692e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","Basal epithelial","MIF","CD74_CXCR4",0.000156811367231787,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","Basal epithelial","MIF","CD74_CXCR4",2.41487733554003e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","Basal epithelial","MIF","CD74_CXCR4",9.89538824252911e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","CD4 T cells (Th)","MIF","CD74_CXCR4",0.000242045815916925,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","CD4 T cells (Th)","MIF","CD74_CXCR4",0.000625961811233023,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","CD4 T cells (Th)","MIF","CD74_CXCR4",9.64393143648187e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","CD4 T cells (Th)","MIF","CD74_CXCR4",0.0003951689989437,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","CD8 T cells (CTL)","MIF","CD74_CXCR4",0.000402847529572106,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","CD8 T cells (CTL)","MIF","CD74_CXCR4",0.00104112339363556,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","CD8 T cells (CTL)","MIF","CD74_CXCR4",0.000160504732393082,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","CD8 T cells (CTL)","MIF","CD74_CXCR4",0.000657662761420907,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","Endothelial cells","MIF","CD74_CXCR4",0.000121497086741438,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","Endothelial cells","MIF","CD74_CXCR4",0.000314539561665634,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","Endothelial cells","MIF","CD74_CXCR4",4.84102504063089e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","Endothelial cells","MIF","CD74_CXCR4",0.000198375156332639,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","Epithelial cells","MIF","CD74_CXCR4",0.000239456274250126,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","Fibroblasts","MIF","CD74_CXCR4",2.37045895230257e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","Fibroblasts","MIF","CD74_CXCR4",6.13371247864333e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","Fibroblasts","MIF","CD74_CXCR4",9.44488779565709e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","Fibroblasts","MIF","CD74_CXCR4",3.87022908662341e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","Monocytes","MIF","CD74_CXCR4",8.40734984451325e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD4 T cells (Th)","Monocytes","MIF","CD74_CXCR4",0.000144344493766581,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD8 T cells (CTL)","Monocytes","MIF","CD74_CXCR4",0.000241524682329476,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Endothelial cells","Monocytes","MIF","CD74_CXCR4",8.32217217000887e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","Monocytes","MIF","CD74_CXCR4",0.000215427162219205,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","Monocytes","MIF","CD74_CXCR4",3.34876480686351e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Mast cells","Monocytes","MIF","CD74_CXCR4",2.51010377432996e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"NK cells","Monocytes","MIF","CD74_CXCR4",4.18684627680385e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","Monocytes","MIF","CD74_CXCR4",0.00013715999156355,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"TNK cells","Monocytes","MIF","CD74_CXCR4",5.99050681689835e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Tregs","Monocytes","MIF","CD74_CXCR4",3.75160555902727e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000374176383798019,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD4 T cells (Th)","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000654780879031333,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD8 T cells (CTL)","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.00109450001927351,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Endothelial cells","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000377277511640105,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000950407997393804,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.00014899660878783,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Mast cells","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000113918044922148,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Monocytes","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.00010116507413354,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Myeloid (Mac/DC)","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000255090213887596,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"NK cells","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000189926593290412,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"PDC/Plasma cells","Myeloid (Mac/DC)","MIF","CD74_CXCR4",1.03534296448026e-05,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000610015902277784,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"TNK cells","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000271236786618081,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Tregs","Myeloid (Mac/DC)","MIF","CD74_CXCR4",0.000169954394544031,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","NK cells","MIF","CD74_CXCR4",0.000102382032427321,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","NK cells","MIF","CD74_CXCR4",0.000263425141102626,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","NK cells","MIF","CD74_CXCR4",4.07857059290319e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","NK cells","MIF","CD74_CXCR4",0.000167083706671881,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","PDC/Plasma cells","MIF","CD74_CXCR4",9.67931884401486e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD4 T cells (Th)","PDC/Plasma cells","MIF","CD74_CXCR4",1.68857837321044e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD8 T cells (CTL)","PDC/Plasma cells","MIF","CD74_CXCR4",2.82301499872138e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Endothelial cells","PDC/Plasma cells","MIF","CD74_CXCR4",9.73039682470564e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","PDC/Plasma cells","MIF","CD74_CXCR4",2.4620060800448e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","PDC/Plasma cells","MIF","CD74_CXCR4",3.85447299133181e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Mast cells","PDC/Plasma cells","MIF","CD74_CXCR4",2.93754284729413e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Monocytes","PDC/Plasma cells","MIF","CD74_CXCR4",2.60763025125887e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"NK cells","PDC/Plasma cells","MIF","CD74_CXCR4",4.89790686307646e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"PDC/Plasma cells","PDC/Plasma cells","MIF","CD74_CXCR4",2.66989892972328e-07,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","PDC/Plasma cells","MIF","CD74_CXCR4",1.57818685960476e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"TNK cells","PDC/Plasma cells","MIF","CD74_CXCR4",6.99691046815217e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Tregs","PDC/Plasma cells","MIF","CD74_CXCR4",4.38381810360893e-06,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","TNK cells","MIF","CD74_CXCR4",0.000174861290912699,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD4 T cells (Th)","TNK cells","MIF","CD74_CXCR4",0.000301073264675066,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"CD8 T cells (CTL)","TNK cells","MIF","CD74_CXCR4",0.000503695419055683,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Endothelial cells","TNK cells","MIF","CD74_CXCR4",0.000173567495005944,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","TNK cells","MIF","CD74_CXCR4",0.000447465051159663,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Fibroblasts","TNK cells","MIF","CD74_CXCR4",6.96466595890614e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Mast cells","TNK cells","MIF","CD74_CXCR4",5.23593258895231e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"NK cells","TNK cells","MIF","CD74_CXCR4",8.73291896031351e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"PDC/Plasma cells","TNK cells","MIF","CD74_CXCR4",4.75975011469841e-06,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Pericytes","TNK cells","MIF","CD74_CXCR4",0.000285243828150007,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"TNK cells","TNK cells","MIF","CD74_CXCR4",0.00012491518562278,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Tregs","TNK cells","MIF","CD74_CXCR4",7.82353480755202e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Basal epithelial","Tregs","MIF","CD74_CXCR4",9.03286390529935e-05,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
"Epithelial cells","Tregs","MIF","CD74_CXCR4",0.000232150715027003,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","tumor_LG"
