"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","condition"
"Fibroblasts","Basal epithelial","PTN","NCL",2.61802299159593e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Basal epithelial","PTN","NCL",9.91954548491855e-06,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","CD4 T cells (Th)","PTN","NCL",0.000201208377847129,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","CD4 T cells (Th)","PTN","NCL",7.26760723270686e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","CD8 T cells (CTL)","PTN","NCL",0.000197706305078129,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","CD8 T cells (CTL)","PTN","NCL",7.16713994187875e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Endothelial cells","PTN","NCL",8.79784678188097e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Endothelial cells","PTN","NCL",3.33895419160665e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Epithelial cells","PTN","NCL",2.4480668515486e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Epithelial cells","PTN","NCL",8.81748009991168e-06,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Fibroblasts","PTN","NCL",3.29785517965458e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Fibroblasts","PTN","NCL",1.25857295645446e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Mast cells","PTN","NCL",3.84066253947796e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Mast cells","PTN","NCL",1.38624351671343e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Monocytes","PTN","NCL",1.45733191838582e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Monocytes","PTN","NCL",5.22441919730031e-06,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Myeloid (Mac/DC)","PTN","NCL",5.82179768832629e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Myeloid (Mac/DC)","PTN","NCL",2.09657813247967e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","NK cells","PTN","NCL",3.53489811211514e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","NK cells","PTN","NCL",1.2900278707113e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","PDC/Plasma cells","PTN","NCL",4.25191231887144e-06,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","PDC/Plasma cells","PTN","NCL",1.52430737731721e-06,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Pericytes","PTN","NCL",4.47082989597408e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Pericytes","PTN","NCL",1.62059872380669e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","TNK cells","PTN","NCL",5.54406137748614e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","TNK cells","PTN","NCL",2.01284446423429e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Fibroblasts","Tregs","PTN","NCL",6.60283791694498e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Pericytes","Tregs","PTN","NCL",2.38938229989173e-05,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","tumor_HG"
"Myeloid (Mac/DC)","Myeloid (Mac/DC)","C3","C3AR1",2.40722287440329e-05,0,"C3_C3AR1","C3 - C3AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080","tumor_HG"
"Basal epithelial","Endothelial cells","ADM","CALCRL",1.30580147383704e-05,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","tumor_HG"
"Monocytes","Endothelial cells","ADM","CALCRL",6.5993352639604e-06,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","tumor_HG"
"Basal epithelial","Monocytes","ANXA1","FPR1",4.37162913586162e-06,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"CD4 T cells (Th)","Monocytes","ANXA1","FPR1",0.000113080299604282,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"CD8 T cells (CTL)","Monocytes","ANXA1","FPR1",0.0001048505441728,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"Endothelial cells","Monocytes","ANXA1","FPR1",5.5906153392194e-06,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"Epithelial cells","Monocytes","ANXA1","FPR1",3.35437199907018e-06,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"Fibroblasts","Monocytes","ANXA1","FPR1",1.44926391707992e-06,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"Mast cells","Monocytes","ANXA1","FPR1",3.2818819990623e-05,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"Monocytes","Monocytes","ANXA1","FPR1",6.77753613736657e-06,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"Myeloid (Mac/DC)","Monocytes","ANXA1","FPR1",8.63523304031727e-06,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"NK cells","Monocytes","ANXA1","FPR1",1.17416022687203e-05,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"TNK cells","Monocytes","ANXA1","FPR1",2.67956653858268e-05,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","tumor_HG"
"Monocytes","B cells","LGALS9","PTPRC",6.0044184297591e-06,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","B cells","LGALS9","PTPRC",2.14406194848754e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","CD4 T cells (Th)","LGALS9","PTPRC",8.80156332897119e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","CD4 T cells (Th)","LGALS9","PTPRC",0.000314254719539504,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","CD8 T cells (CTL)","LGALS9","PTPRC",9.11565323444754e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","CD8 T cells (CTL)","LGALS9","PTPRC",0.00032546256940908,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","Mast cells","LGALS9","PTPRC",2.66337371663769e-06,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","Mast cells","LGALS9","PTPRC",9.5105555442574e-06,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","Monocytes","LGALS9","PTPRC",6.26376464895165e-06,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","Monocytes","LGALS9","PTPRC",2.23650050173847e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","Myeloid (Mac/DC)","LGALS9","PTPRC",7.75221306711733e-06,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","Myeloid (Mac/DC)","LGALS9","PTPRC",2.76816294242412e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","NK cells","LGALS9","PTPRC",1.27266759036301e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","NK cells","LGALS9","PTPRC",4.54397435315361e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","PDC/Plasma cells","LGALS9","PTPRC",3.95228459203491e-07,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","PDC/Plasma cells","LGALS9","PTPRC",1.41130467551484e-06,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","TNK cells","LGALS9","PTPRC",3.42872507059436e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","TNK cells","LGALS9","PTPRC",0.000122410586383263,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","Tregs","LGALS9","PTPRC",4.01485583883756e-05,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Myeloid (Mac/DC)","Tregs","LGALS9","PTPRC",0.000143338993824184,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235","tumor_HG"
"Monocytes","Myeloid (Mac/DC)","LGALS9","HAVCR2",5.72957703777648e-06,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565","tumor_HG"
"Myeloid (Mac/DC)","Myeloid (Mac/DC)","LGALS9","HAVCR2",2.04594074135885e-05,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565","tumor_HG"
"Monocytes","B cells","LGALS9","CD44",6.50584243236326e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","B cells","LGALS9","CD44",2.32310320662036e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Basal epithelial","LGALS9","CD44",1.22363922326835e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","Basal epithelial","LGALS9","CD44",4.3694130786289e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","CD4 T cells (Th)","LGALS9","CD44",7.24568291756247e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","CD4 T cells (Th)","LGALS9","CD44",0.000258709370908557,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","CD8 T cells (CTL)","LGALS9","CD44",2.70193760059961e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","CD8 T cells (CTL)","LGALS9","CD44",9.6480130202612e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Fibroblasts","LGALS9","CD44",1.35010544945539e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","Fibroblasts","LGALS9","CD44",4.82101173334808e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Mast cells","LGALS9","CD44",2.23630422177965e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","Mast cells","LGALS9","CD44",7.98424615961161e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Monocytes","LGALS9","CD44",9.55079529131394e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","Monocytes","LGALS9","CD44",3.40994196706726e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Myeloid (Mac/DC)","LGALS9","CD44",4.98302574519566e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","Myeloid (Mac/DC)","LGALS9","CD44",1.77936602257929e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","NK cells","LGALS9","CD44",4.66335757824643e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","NK cells","LGALS9","CD44",1.66517228354806e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","PDC/Plasma cells","LGALS9","CD44",4.48014274393471e-07,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","PDC/Plasma cells","LGALS9","CD44",1.59979002301899e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Pericytes","LGALS9","CD44",3.64124427854676e-06,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","Pericytes","LGALS9","CD44",1.30023184532785e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","TNK cells","LGALS9","CD44",2.21475026062352e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","TNK cells","LGALS9","CD44",7.90761337961982e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Tregs","LGALS9","CD44",2.59211192833334e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Myeloid (Mac/DC)","Tregs","LGALS9","CD44",9.25506906901043e-05,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622","tumor_HG"
"Monocytes","Basal epithelial","LGALS9","P4HB",1.22847237391395e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Myeloid (Mac/DC)","Basal epithelial","LGALS9","P4HB",4.3866709157382e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Monocytes","Endothelial cells","LGALS9","P4HB",3.70130327626665e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Myeloid (Mac/DC)","Endothelial cells","LGALS9","P4HB",1.3216776117963e-05,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Monocytes","Epithelial cells","LGALS9","P4HB",8.06436934619438e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Myeloid (Mac/DC)","Epithelial cells","LGALS9","P4HB",2.87945676218376e-05,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Monocytes","Fibroblasts","LGALS9","P4HB",1.44951951596729e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Myeloid (Mac/DC)","Fibroblasts","LGALS9","P4HB",5.17599227505033e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Monocytes","Myeloid (Mac/DC)","LGALS9","P4HB",5.12992488547179e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Myeloid (Mac/DC)","Myeloid (Mac/DC)","LGALS9","P4HB",1.83182017904737e-05,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Monocytes","PDC/Plasma cells","LGALS9","P4HB",1.46544033210861e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Myeloid (Mac/DC)","PDC/Plasma cells","LGALS9","P4HB",5.23252783046003e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Monocytes","Pericytes","LGALS9","P4HB",4.23611736129402e-06,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"Myeloid (Mac/DC)","Pericytes","LGALS9","P4HB",1.51264476279509e-05,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot","tumor_HG"
"B cells","Basal epithelial","PPIA","BSG",2.44341741784401e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Basal epithelial","Basal epithelial","PPIA","BSG",7.06375774401116e-06,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Endothelial cells","Basal epithelial","PPIA","BSG",2.21272175963921e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Epithelial cells","Basal epithelial","PPIA","BSG",1.26016917304697e-05,0.03,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Fibroblasts","Basal epithelial","PPIA","BSG",7.49617625360549e-06,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Monocytes","Basal epithelial","PPIA","BSG",8.89110473634005e-06,0.02,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Myeloid (Mac/DC)","Basal epithelial","PPIA","BSG",3.33907943674474e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"PDC/Plasma cells","Basal epithelial","PPIA","BSG",2.72213969155516e-06,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Pericytes","Basal epithelial","PPIA","BSG",2.15667818209437e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"B cells","Endothelial cells","PPIA","BSG",9.55801850787276e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Basal epithelial","Endothelial cells","PPIA","BSG",2.76116578776659e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"CD8 T cells (CTL)","Endothelial cells","PPIA","BSG",0.000287294340847424,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Endothelial cells","Endothelial cells","PPIA","BSG",8.65197816128698e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Epithelial cells","Endothelial cells","PPIA","BSG",4.93002194051502e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Fibroblasts","Endothelial cells","PPIA","BSG",2.93180854812326e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Mast cells","Endothelial cells","PPIA","BSG",7.15097272344536e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Monocytes","Endothelial cells","PPIA","BSG",3.47754637939252e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Myeloid (Mac/DC)","Endothelial cells","PPIA","BSG",0.000130558596163742,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"NK cells","Endothelial cells","PPIA","BSG",4.94949307828435e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"PDC/Plasma cells","Endothelial cells","PPIA","BSG",1.06441949619813e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Pericytes","Endothelial cells","PPIA","BSG",8.433732161683e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"TNK cells","Endothelial cells","PPIA","BSG",8.14880291193544e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Tregs","Endothelial cells","PPIA","BSG",9.86743745456717e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"B cells","Epithelial cells","PPIA","BSG",5.41398442766407e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Basal epithelial","Epithelial cells","PPIA","BSG",1.56474484557003e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Endothelial cells","Epithelial cells","PPIA","BSG",4.90209255511581e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Epithelial cells","Epithelial cells","PPIA","BSG",2.79232465355673e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Fibroblasts","Epithelial cells","PPIA","BSG",1.66085857026079e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Mast cells","Epithelial cells","PPIA","BSG",4.04989032317164e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Monocytes","Epithelial cells","PPIA","BSG",1.9699545255055e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Myeloid (Mac/DC)","Epithelial cells","PPIA","BSG",7.39738004431721e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"NK cells","Epithelial cells","PPIA","BSG",2.80261851177336e-05,0.03,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"PDC/Plasma cells","Epithelial cells","PPIA","BSG",6.03073190515489e-06,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Pericytes","Epithelial cells","PPIA","BSG",4.77811245853661e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"B cells","Fibroblasts","PPIA","BSG",9.80800239479701e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Basal epithelial","Fibroblasts","PPIA","BSG",2.80870375817588e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"CD4 T cells (Th)","Fibroblasts","PPIA","BSG",0.000311299701925537,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"CD8 T cells (CTL)","Fibroblasts","PPIA","BSG",0.000298239310740974,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Endothelial cells","Fibroblasts","PPIA","BSG",8.83330305215751e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Epithelial cells","Fibroblasts","PPIA","BSG",5.06603688432652e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Fibroblasts","Fibroblasts","PPIA","BSG",3.0022277525603e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Mast cells","Fibroblasts","PPIA","BSG",7.36074957224927e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
"Monocytes","Fibroblasts","PPIA","BSG",3.56320544029224e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","tumor_HG"
