"pathway","cell_type","outdegree","indegree","flowbet","info"
"GDF","Mast cells",0,0,0,0
"GDF","Monocytes",0,0,0,0
"GDF","Myeloid (Mac/DC)",0,0,0,0
"GDF","NK cells",0,0,0,0
"GDF","PDC/Plasma cells",0,0,0,0
"GDF","Pericytes",0,0,0,0
"GDF","TNK cells",0,0,0,0
"GDF","Tregs",0,0,0,0
"CD160","B cells",0,7.19228334371874e-06,0,0.288284724357858
"CD160","Basal epithelial",0,0,0,0
"CD160","CD4 T cells (Th)",0,0,0,0
"CD160","CD8 T cells (CTL)",0,0,0,0
"CD160","Endothelial cells",0,0,0,0
"CD160","Epithelial cells",0,3.81515271518208e-06,0,0.209319055013846
"CD160","Fibroblasts",0,0,0,0
"CD160","Mast cells",0,0,0,0
"CD160","Monocytes",0,0,0,0
"CD160","Myeloid (Mac/DC)",0,0,0,0
"CD160","NK cells",2.5212669673288e-05,0,0,0.502396220628296
"CD160","PDC/Plasma cells",0,9.07820024267266e-07,0,0
"CD160","Pericytes",0,0,0,0
"CD160","TNK cells",0,0,0,0
"CD160","Tregs",0,1.32974135901199e-05,0,0
"NOTCH","B cells",0,0,0,0
"NOTCH","Basal epithelial",0,0,0,0
"NOTCH","CD4 T cells (Th)",0,0,0,0
"NOTCH","CD8 T cells (CTL)",0,0,0,0
"NOTCH","Endothelial cells",0,9.42721541883283e-06,0,0.49999717411981
"NOTCH","Epithelial cells",0,0,0,0
"NOTCH","Fibroblasts",0,0,0,0
"NOTCH","Mast cells",0,0,0,0
"NOTCH","Monocytes",0,0,0,0
"NOTCH","Myeloid (Mac/DC)",0,0,0,0
"NOTCH","NK cells",0,0,0,0
"NOTCH","PDC/Plasma cells",0,0,0,0
"NOTCH","Pericytes",2.42089455215833e-05,1.47817301027505e-05,0,0.50000282588019
"NOTCH","TNK cells",0,0,0,0
"NOTCH","Tregs",0,0,0,0
"COMPLEMENT","B cells",0,0,0,0
"COMPLEMENT","Basal epithelial",0,0,0,0
"COMPLEMENT","CD4 T cells (Th)",0,0,0,0
"COMPLEMENT","CD8 T cells (CTL)",0,0,0,0
"COMPLEMENT","Endothelial cells",0,0,0,0
"COMPLEMENT","Epithelial cells",0,0,0,0
"COMPLEMENT","Fibroblasts",0,0,0,0
"COMPLEMENT","Mast cells",0,0,0,0
"COMPLEMENT","Monocytes",0,0,0,0
"COMPLEMENT","Myeloid (Mac/DC)",2.40722287440329e-05,2.40722287440329e-05,0,0
"COMPLEMENT","NK cells",0,0,0,0
"COMPLEMENT","PDC/Plasma cells",0,0,0,0
"COMPLEMENT","Pericytes",0,0,0,0
"COMPLEMENT","TNK cells",0,0,0,0
"COMPLEMENT","Tregs",0,0,0,0
"LAIR1","B cells",0,0,0,0
"LAIR1","Basal epithelial",0,0,0,0
"LAIR1","CD4 T cells (Th)",0,0,0,0
"LAIR1","CD8 T cells (CTL)",0,0,0,0
"LAIR1","Endothelial cells",0,0,0,0
"LAIR1","Epithelial cells",0,0,0,0
"LAIR1","Fibroblasts",0,0,0,0
"LAIR1","Mast cells",0,0,0,0
"LAIR1","Monocytes",0,0,0,0
"LAIR1","Myeloid (Mac/DC)",2.33269198969224e-05,2.16025330852161e-05,0,0
"LAIR1","NK cells",0,0,0,0
"LAIR1","PDC/Plasma cells",0,1.72438681170631e-06,0,0
"LAIR1","Pericytes",0,0,0,0
"LAIR1","TNK cells",0,0,0,0
"LAIR1","Tregs",0,0,0,0
"CALCR","B cells",0,0,0,0
"CALCR","Basal epithelial",1.30580147383704e-05,0,0,0
"CALCR","CD4 T cells (Th)",0,0,0,0
"CALCR","CD8 T cells (CTL)",0,0,0,0
"CALCR","Endothelial cells",0,1.96573500023309e-05,0,0.5
"CALCR","Epithelial cells",0,0,0,0
"CALCR","Fibroblasts",0,0,0,0
"CALCR","Mast cells",0,0,0,0
"CALCR","Monocytes",6.5993352639604e-06,0,0,0.5
"CALCR","Myeloid (Mac/DC)",0,0,0,0
"CALCR","NK cells",0,0,0,0
"CALCR","PDC/Plasma cells",0,0,0,0
"CALCR","Pericytes",0,0,0,0
"CALCR","TNK cells",0,0,0,0
"CALCR","Tregs",0,0,0,0
"GAP","B cells",0,0,0,0
"GAP","Basal epithelial",3.54191354299912e-06,3.54191354299912e-06,0,0.499997923090045
"GAP","CD4 T cells (Th)",0,0,0,0
"GAP","CD8 T cells (CTL)",0,0,0,0
"GAP","Endothelial cells",1.44058326159046e-05,1.44058326159046e-05,0,0.500002076909955
"GAP","Epithelial cells",0,0,0,0
"GAP","Fibroblasts",0,0,0,0
"GAP","Mast cells",0,0,0,0
"GAP","Monocytes",0,0,0,0
"GAP","Myeloid (Mac/DC)",0,0,0,0
"GAP","NK cells",0,0,0,0
"GAP","PDC/Plasma cells",0,0,0,0
"GAP","Pericytes",0,0,0,0
"GAP","TNK cells",0,0,0,0
"GAP","Tregs",0,0,0,0
"JAM","B cells",0,0,0,0
"JAM","Basal epithelial",0,0,0,0
"JAM","CD4 T cells (Th)",0,0,0,0
"JAM","CD8 T cells (CTL)",0,0,0,0
"JAM","Endothelial cells",1.53127950107321e-05,1.53127950107321e-05,0,0
"JAM","Epithelial cells",0,0,0,0
"JAM","Fibroblasts",0,0,0,0
"JAM","Mast cells",0,0,0,0
"JAM","Monocytes",0,0,0,0
"JAM","Myeloid (Mac/DC)",0,0,0,0
"JAM","NK cells",0,0,0,0
"JAM","PDC/Plasma cells",0,0,0,0
"JAM","Pericytes",0,0,0,0
"JAM","TNK cells",0,0,0,0
"JAM","Tregs",0,0,0,0
"CD34","B cells",0,0,0,0
"CD34","Basal epithelial",0,0,0,0
"CD34","CD4 T cells (Th)",0,0,0,0
"CD34","CD8 T cells (CTL)",0,0,0,0
"CD34","Endothelial cells",1.24340272539201e-05,1.24340272539201e-05,0,0
"CD34","Epithelial cells",0,0,0,0
"CD34","Fibroblasts",0,0,0,0
"CD34","Mast cells",0,0,0,0
"CD34","Monocytes",0,0,0,0
"CD34","Myeloid (Mac/DC)",0,0,0,0
"CD34","NK cells",0,0,0,0
"CD34","PDC/Plasma cells",0,0,0,0
"CD34","Pericytes",0,0,0,0
"CD34","TNK cells",0,0,0,0
"CD34","Tregs",0,0,0,0
"CD46","B cells",0,0,0,0
"CD46","Basal epithelial",2.73798729390554e-06,0,0,0
"CD46","CD4 T cells (Th)",0,0,0,0
"CD46","CD8 T cells (CTL)",0,0,0,0
"CD46","Endothelial cells",0,0,0,0
"CD46","Epithelial cells",7.74528579646537e-06,0,0,0
"CD46","Fibroblasts",0,0,0,0
"CD46","Mast cells",0,0,0,0
"CD46","Monocytes",0,0,0,0
"CD46","Myeloid (Mac/DC)",0,0,0,0
"CD46","NK cells",0,0,0,0
"CD46","PDC/Plasma cells",0,0,0,0
"CD46","Pericytes",0,1.04832730903709e-05,0,0
"CD46","TNK cells",0,0,0,0
"CD46","Tregs",0,0,0,0
"SELPLG","B cells",0,1.25515652950114e-06,0,0.139179161962469
"SELPLG","Basal epithelial",0,0,0,0
"SELPLG","CD4 T cells (Th)",0,3.76454442292459e-06,0,0.254683615030542
"SELPLG","CD8 T cells (CTL)",0,0,0,0
"SELPLG","Endothelial cells",0,1.67798242061179e-06,0,0.167845138167829
"SELPLG","Epithelial cells",0,0,0,0
"SELPLG","Fibroblasts",0,0,0,0
"SELPLG","Mast cells",0,0,0,0
"SELPLG","Monocytes",0,0,0,0
"SELPLG","Myeloid (Mac/DC)",0,0,0,0
"SELPLG","NK cells",0,0,0,0
"SELPLG","PDC/Plasma cells",8.39254632593989e-06,9.29543496078162e-08,0,0.43829208483916
"SELPLG","Pericytes",0,0,0,0
"SELPLG","TNK cells",0,0,0,0
"SELPLG","Tregs",0,1.60190860329455e-06,0,0
"EPHA","B cells",0,0,0,0
"EPHA","Basal epithelial",9.82514237645211e-07,0,0,0
"EPHA","CD4 T cells (Th)",0,0,0,0
"EPHA","CD8 T cells (CTL)",0,0,0,0
"EPHA","Endothelial cells",4.10216704039921e-06,0,0,0
"EPHA","Epithelial cells",2.5960702109232e-06,0,0,0
"EPHA","Fibroblasts",0,7.68075148896762e-06,0,0
"EPHA","Mast cells",0,0,0,0
"EPHA","Monocytes",0,0,0,0
"EPHA","Myeloid (Mac/DC)",0,0,0,0
"EPHA","NK cells",0,0,0,0
"EPHA","PDC/Plasma cells",0,0,0,0
"EPHA","Pericytes",0,0,0,0
"EPHA","TNK cells",0,0,0,0
"EPHA","Tregs",0,0,0,0
"OSM","B cells",0,0,0,0
"OSM","Basal epithelial",0,0,0,0
"OSM","CD4 T cells (Th)",0,0,0,0
"OSM","CD8 T cells (CTL)",0,0,0,0
"OSM","Endothelial cells",0,7.48901396287698e-06,0,0.5
"OSM","Epithelial cells",0,0,0,0
"OSM","Fibroblasts",0,0,0,0
"OSM","Mast cells",0,0,0,0
"OSM","Monocytes",7.48901396287698e-06,0,0,0.5
"OSM","Myeloid (Mac/DC)",0,0,0,0
"OSM","NK cells",0,0,0,0
"OSM","PDC/Plasma cells",0,0,0,0
"OSM","Pericytes",0,0,0,0
"OSM","TNK cells",0,0,0,0
"OSM","Tregs",0,0,0,0
"CDH5","B cells",0,0,0,0
"CDH5","Basal epithelial",0,0,0,0
"CDH5","CD4 T cells (Th)",0,0,0,0
"CDH5","CD8 T cells (CTL)",0,0,0,0
"CDH5","Endothelial cells",7.22687039885305e-06,7.22687039885305e-06,0,0
"CDH5","Epithelial cells",0,0,0,0
"CDH5","Fibroblasts",0,0,0,0
"CDH5","Mast cells",0,0,0,0
"CDH5","Monocytes",0,0,0,0
"CDH5","Myeloid (Mac/DC)",0,0,0,0
"CDH5","NK cells",0,0,0,0
"CDH5","PDC/Plasma cells",0,0,0,0
"CDH5","Pericytes",0,0,0,0
"CDH5","TNK cells",0,0,0,0
"CDH5","Tregs",0,0,0,0
"RA","B cells",0,0,0,0
"RA","Basal epithelial",0,0,0,0
"RA","CD4 T cells (Th)",0,0,0,0
"RA","CD8 T cells (CTL)",0,0,0,0
"RA","Endothelial cells",0,0,0,0
"RA","Epithelial cells",2.58922535357031e-06,0,0,0
"RA","Fibroblasts",3.61867837086824e-06,6.20790372443855e-06,0,0
"RA","Mast cells",0,0,0,0
"RA","Monocytes",0,0,0,0
"RA","Myeloid (Mac/DC)",0,0,0,0
"RA","NK cells",0,0,0,0
"RA","PDC/Plasma cells",0,0,0,0
"RA","Pericytes",0,0,0,0
"RA","TNK cells",0,0,0,0
"RA","Tregs",0,0,0,0
"CDH","B cells",0,0,0,0
"CDH","Basal epithelial",0,0,0,0
"CDH","CD4 T cells (Th)",0,0,0,0
"CDH","CD8 T cells (CTL)",0,0,0,0
"CDH","Endothelial cells",0,0,0,0
"CDH","Epithelial cells",2.24809668534324e-06,2.24809668534324e-06,0,0
"CDH","Fibroblasts",0,0,0,0
"CDH","Mast cells",0,0,0,0
"CDH","Monocytes",0,0,0,0
"CDH","Myeloid (Mac/DC)",0,0,0,0
"CDH","NK cells",0,0,0,0
"CDH","PDC/Plasma cells",0,0,0,0
"CDH","Pericytes",0,0,0,0
"CDH","TNK cells",0,0,0,0
"CDH","Tregs",0,0,0,0
"FLRT","B cells",0,0,0,0
"FLRT","Basal epithelial",1.26537434883947e-06,1.26537434883947e-06,0,0
"FLRT","CD4 T cells (Th)",0,0,0,0
"FLRT","CD8 T cells (CTL)",0,0,0,0
"FLRT","Endothelial cells",0,0,0,0
"FLRT","Epithelial cells",0,0,0,0
"FLRT","Fibroblasts",0,0,0,0
"FLRT","Mast cells",0,0,0,0
"FLRT","Monocytes",0,0,0,0
"FLRT","Myeloid (Mac/DC)",0,0,0,0
"FLRT","NK cells",0,0,0,0
"FLRT","PDC/Plasma cells",0,0,0,0
"FLRT","Pericytes",0,0,0,0
"FLRT","TNK cells",0,0,0,0
"FLRT","Tregs",0,0,0,0
"BAFF","B cells",0,0,0,0
"BAFF","Basal epithelial",0,0,0,0
"BAFF","CD4 T cells (Th)",0,0,0,0
"BAFF","CD8 T cells (CTL)",0,0,0,0
"BAFF","Endothelial cells",0,0,0,0
"BAFF","Epithelial cells",0,0,0,0
"BAFF","Fibroblasts",0,0,0,0
"BAFF","Mast cells",0,0,0,0
"BAFF","Monocytes",5.11438504959136e-07,0,0,0
"BAFF","Myeloid (Mac/DC)",0,0,0,0
"BAFF","NK cells",0,0,0,0
"BAFF","PDC/Plasma cells",0,5.11438504959136e-07,0,0
"BAFF","Pericytes",0,0,0,0
"BAFF","TNK cells",0,0,0,0
"BAFF","Tregs",0,0,0,0
